galaxy_id,Asymmetry,Concentration,Smoothness
100130,0.4274118561651144,0.2647808281125355,0.02389245410524925
100131,0.03519200469278683,0.36535796668574766,0.01863229068073747
100132,0.36518107702069486,0.10723653942178332,0.04113672192701099
100133,0.24255936578251003,0.15105793216144112,0.02363903523695383
100134,0.05987352225844131,0.18962494914875452,0.014170256080761381
100136,0.19979151791622485,0.1864231761493882,0.026047189494855752
100137,0.37494643915052805,0.01720157136664932,0.02428009043348374
100139,0.39789652216950955,0.07743755960356836,0.01931457405328408
10014,0.2797797640430096,0.14267781078321404,0.0283214416816475
100140,0.03775209877927429,0.227699681854494,0.021912797297865483
100141,0.23163684977968368,0.34640681784099575,0.019505891587139015
100142,0.21977205763315524,0.3647103772057633,0.044384005180508335
100143,0.1892348395914005,0.24904157832950782,0.025203686506754506
100144,0.3492180751975466,0.04294311842103361,0.02595095284364539
100146,0.09548490497875328,0.36244241273861033,0.02429267196435238
100147,0.32983357122510254,0.06606163229382046,0.022610031549000164
100148,0.3525874198467286,0.07725014834755553,0.029948671044380818
100149,0.2997740734123985,0.3022958209078291,0.02485632223397969
10015,0.14273902729105584,0.22894022171200334,0.026752039992113515
100150,0.3414195443672271,0.17842688222023195,0.03333210516172186
100151,0.09574282531586199,0.3099698062322282,0.03156958735184045
100152,0.23428437595975174,0.17335003715643188,0.023618822881291645
100153,0.10355394084545634,0.19276932366536936,0.019966815001243168
100154,0.32156339589121014,0.1199465866323785,0.025271649813111103
100155,0.36253377862691455,0.3147019009965429,0.026400586418769426
100156,0.4325835764366873,0.07625908517057653,0.022723803681856763
100157,0.20985015148883615,0.2115054323703661,0.02479013489260696
100158,0.3065812915228039,0.16932569843319367,0.030855100867660405
100159,0.4092647198362996,0.04668329249073822,0.039262007310411975
10016,0.2963657903228561,0.4366588497122348,0.06561747498289948
100160,0.39513189011635047,0.062266539454475696,0.010445570966111692
100161,0.10124283293260701,0.24872415074686646,0.012677906248083069
100162,0.3334692368668716,0.009194129152884981,0.015887726055583154
100163,0.11953289374339357,0.40332410530024665,0.014511501484874414
100164,0.028895368086586264,0.30715948493800416,0.011166178588019701
100165,0.1925053879121709,0.19358272026920306,0.0213690923649946
100166,0.31666135889283265,0.150191165467281,0.021754167886598556
100167,0.1443204813808494,0.29052509976233554,0.028207682172644
100168,0.361503337539285,0.1635744247029958,0.02519801775832949
100169,0.4287942103136951,0.03521617559386362,0.02440856212278546
10017,0.2669147667765838,0.27801131288174935,0.03345915786914298
100170,0.12200098718997286,0.213283826233727,0.015117160435301289
100171,0.19188622455878854,0.0987250253471349,0.024408510763277647
100172,0.3982014701218489,0.08675078091804861,0.016394074941193902
100173,0.06941718913970145,0.32742451077524926,0.02142426340546585
100174,0.4230559025079573,0.034626979832459284,0.019671862137615563
100175,0.371160706916001,0.3980239123722528,0.050346824166720164
100176,0.4069468114903132,0.12141343100067886,0.025810360460865808
100177,0.24846639110099036,0.2205297516320252,0.023996180794573073
100178,0.05428716472624371,0.3504003431273173,0.027518877866445062
100179,0.14404813712656053,0.2856601705859863,0.032746448474469364
10018,0.05185121977441184,0.23201688866367998,0.012323672322033376
100180,0.439233906223076,0.08649401263208055,0.037264424887198375
100181,0.24178136579400786,0.15180501823675302,0.02521213719263466
100182,0.12524895980408082,0.48166006522309546,0.034780652980645484
100183,0.3763913892892434,0.2391708217366072,0.01763254251939275
100184,0.05341172092157752,0.21009191739452374,0.01649066288297299
100185,0.08514989734900442,0.23476260276306,0.019223528146096125
100186,0.1256159049786747,0.19745489064899555,0.029380179374498328
100187,0.21047360587464728,0.26056070202786136,0.03205983576153965
100188,0.39908930230949097,0.0566577717115267,0.02839886090061814
100189,0.36424101139833864,0.08050092368014276,0.042496826813115
10019,0.43432039059289634,0.16476295512653177,0.024861702486420053
100190,0.2095930816851584,0.4027566730985689,0.030077182826821033
100191,0.42440019020899844,0.058222074957953625,0.02611074846182692
100192,0.20716053685253308,0.17936962861057013,0.018436134438410315
100193,0.4462488457690201,0.030254998238109815,0.028059065760943653
100194,0.44771717339480926,0.023377523674041552,0.030624835831996673
100196,0.371570589306523,0.23417942043051387,0.023038355503952185
100197,0.3200249863695125,0.27550387082984235,0.0468202958815925
100198,0.32568857423390585,0.1387910791256938,0.029626024857847644
100199,0.0781426309425737,0.15503762185131434,0.025641754842402883
1002,0.38694775761580846,0.011937664899457913,0.017635236188195312
10020,0.19831245630501707,0.24504275187944755,0.03184084790476521
100200,0.09966347434957049,0.22931294719824036,0.018641675509802464
100201,0.06713643410434218,0.4939985657741895,0.012950771143808581
100202,0.33118086618491394,0.21184634152710885,0.044217288630063904
100203,0.13177623386549642,0.20523689702257758,0.015802066247004972
100204,0.1531612830488653,0.2616793677242813,0.024352398932958288
100206,0.24268442158980075,0.16403419778458966,0.025260815800473735
100207,0.1600453528095182,0.23356255153728353,0.03732182824832136
100208,0.31664565944683476,0.17036617722220074,0.01946714287556599
100209,0.19117602629786248,0.16967013646937748,0.028877555694377985
100210,0.2637863578764519,0.07098689237823869,0.025113158823166823
100211,0.34030695279516454,0.11093673525420897,0.03174657493364742
100212,0.18245847817998617,0.30928785747249044,0.019446311859567543
100213,0.3446417752820094,0.16045846321110943,0.03589019432704856
100214,0.20100116749564187,0.2055663064667175,0.021336560383692024
100215,0.07302804983071129,0.2892377223394415,0.018034588444293235
100216,0.3686226201539003,0.14414585501433583,0.01902188821169605
100217,0.03829252738541526,0.2854377348547084,0.010565555602301992
100218,0.428575705592957,0.05415749611600207,0.03811982133609529
100219,0.3638737652814597,0.17665123060539328,0.02874590664429849
100220,0.36394246903715544,0.14952190704487947,0.02032867225995472
100221,0.2196801389479054,0.05604280372007821,0.0145946414806378
100223,0.403722761647767,0.13901220499753367,0.014514371931934784
100224,0.30622035686992805,0.2989467970256796,0.05529846310605417
100225,0.43324770647636723,0.04257153076087448,0.021518283395029595
100226,0.2205340574544386,0.215794256732857,0.026534177173859808
100227,0.24291206367773666,0.1931918459278664,0.026623902745280648
100228,0.2858442579440006,0.277506836980843,0.035575146314749735
100229,0.17225718120120753,0.3099727128698984,0.018844377289202137
100230,0.21738378502126346,0.1959100489470292,0.017381545452057043
100232,0.41062040402035377,0.06644113943340858,0.02615524635893884
100233,0.12244981268690489,0.3245461797925793,0.038155420882960804
100234,0.3387844532622407,0.021041756937611126,0.02260259937630337
100235,0.2541451609141582,0.040446781447734066,0.02734867933599924
100236,0.36428280122789325,0.12835700389641166,0.03196766033430881
100237,0.3513325607220169,0.04766772803823263,0.028460326473500917
100238,0.1302394603026681,0.4009429396577145,0.020360203399444905
100239,0.27470127465037103,0.17840499630948903,0.036436069321006584
10024,0.3286260449121921,0.015609468671511667,0.025492577146797087
100240,0.3404363394222631,0.11842557789545319,0.031044272999348747
100241,0.12754955731047246,0.351603225724058,0.025715582717809517
100242,0.16968844065588579,0.29685753627749367,0.011456463348204344
100243,0.1711020983461105,0.2079690927883345,0.01262120310416448
100244,0.049020241482708594,0.17662781422261378,0.01628792195267973
100245,0.09647914919284713,0.19192693026542595,0.013022535998820035
100246,0.028268433484597517,0.23461172803810681,0.020586303893990923
100247,0.03202380221833246,0.4023671693808949,0.012219627966145445
100248,0.3859602109505638,0.3361686549098117,0.03185696522745787
100249,0.028280948033624603,0.37118551628469465,0.009711535041437938
10025,0.3274273952285577,0.13442340846284512,0.02192404228887255
100250,0.06132038362787238,0.3967301516917818,0.021939642738795954
100251,0.36182268333744455,0.2083635045009509,0.028781304599393206
100252,0.1762346745280484,0.19911405912925983,0.02729987639819741
100253,0.09423480268459979,0.212529697735131,0.021091367131515368
100254,0.13362465587059616,0.22337118291106467,0.021587484306954115
100255,0.10191444578364005,0.2448395297928746,0.02528090269332315
100257,0.2867296504948948,0.07785499627794984,0.048265340820321474
100258,0.4402209143668152,0.008173568474464541,0.03364946470580927
10026,0.44401071621632343,0.03852783485059514,0.028753367233264694
100260,0.38110339184515024,0.08942111608098516,0.013160933785504241
100261,0.3036729467223133,0.17400859816689054,0.042098275657140805
100262,0.26053993502550815,0.12110743167922632,0.030424217120137317
100263,0.08995783320156209,0.3497871694737935,0.012636463100058299
100264,0.11132215186795058,0.22104321741918384,0.03261530948214337
100265,0.2648144510297285,0.1737745241458868,0.013222697774471203
100266,0.26843347775776044,0.17295612585217898,0.039642104186965864
100267,0.4064202997275204,0.1853570617620345,0.022299803209203755
100268,0.1171706773786091,0.21292322825644033,0.025671875968551115
100269,0.12375528009184228,0.3117278410477665,0.020763949063175146
100271,0.4178551961234554,0.05442198768765031,0.027718524177614872
100272,0.13992108232314168,0.35358254487849855,0.019511807742843057
100273,0.07077642090143396,0.2399044916269385,0.01799580699304947
100274,0.20452010243680183,0.3211170289836098,0.02887886865639855
100276,0.19625588043894984,0.16340225314065188,0.01774177314778178
100278,0.29066578150708955,0.15198513594274765,0.05713381414960702
100279,0.06369639210973567,0.2299952979368893,0.018502756365958536
10028,0.30896618921390623,0.17092572762604105,0.0202405619542881
100280,0.11552050039846336,0.26996056765267923,0.01843751558335129
100281,0.12133182106946125,0.2576972761286045,0.0183978495150467
100283,0.352167600235077,0.0969273429913229,0.0271145141166648
100285,0.2842351880105792,0.049364618754632814,0.02830324565748026
100286,0.2817100574708692,0.17317517269452976,0.01755137516141764
100287,0.05744874431049957,0.2598674112456462,0.013830218945009578
100288,0.4366203842773383,0.09604986482427155,0.06233937452020961
100289,0.38068970811157704,0.12315564247540857,0.021226362902065792
10029,0.1470915396026656,0.3391232912126142,0.014336798118453035
100290,0.08206185787812288,0.2177728132434445,0.023578517625195233
100291,0.13830942192417525,0.34171904880328613,0.010513587911946558
100292,0.038214486867077076,0.2218227069862223,0.01634748496227993
100293,0.3237575802641207,0.07377494487277146,0.0175499272127483
100294,0.3406212610712441,0.16531117255482425,0.015570672612371956
100295,0.3435660815353132,0.182771439197514,0.028286538688645373
100296,0.03747727163016718,0.20508954575442098,0.018129595957970618
100297,0.10170469033022655,0.3775765044322409,0.027664596695144365
100298,0.21537065003181743,0.33934866258814045,0.029204193939369016
1003,0.018411401828481302,0.23905033602599435,0.012416478309678281
10030,0.19740188785128482,0.17209796425492294,0.020763695372888805
100300,0.33590019628015044,0.20258612809565044,0.018876798888466006
100302,0.282939959076045,0.1708606991919325,0.012865760503496384
100303,0.3016024048307433,0.11914478175320242,0.01561182387664137
100306,0.3717217375265363,0.03465585503762804,0.036202652670385596
100307,0.05772228716565857,0.19257039351080155,0.01868020817103519
100308,0.23652817800297832,0.36853762546657126,0.028679869263349256
100309,0.3240175695259483,0.18787527048751904,0.03334627827256531
10031,0.36764636497437114,0.04987896572377449,0.030993162579111333
100310,0.3203064960408949,0.14884349805858496,0.016126409288857804
100311,0.2911654061000525,0.23792316570943514,0.02764018749696767
100312,0.2153776010242967,0.30034812792725873,0.03384312133031401
100314,0.29610761173240163,0.08120898663644231,0.03629037755211891
100315,0.138744490970929,0.2067856635667137,0.027816936157443697
100316,0.3608354212502516,0.13123685653408104,0.04439223688198238
100317,0.1697328341655689,0.25080993267483453,0.024876466392089683
100318,0.31606451137292746,0.1246959065503237,0.03207641374133795
100319,0.04960788715370909,0.34121738790025574,0.011540430654349208
10032,0.42054601392100016,0.04859607488144315,0.04163149718032466
100320,0.3149377602409919,0.22271976552141245,0.018966334411128428
100321,0.17789365181803693,0.25892856133720177,0.01761355737573366
100322,0.42385325740540175,0.05642220416321801,0.018865817759945763
100323,0.23883344818138796,0.28704472432315753,0.030407060249566208
100324,0.3101279128260701,0.20515605564996284,0.02760724680843609
100326,0.05837243638804419,0.3104441479456316,0.013999336970446072
100327,0.36359527409237863,0.20892068354340437,0.03264555298092978
100328,0.08615977091331953,0.18226517978464832,0.02873576168088335
100329,0.11226299982931993,0.3278836760855434,0.021105619489969217
10033,0.3816509245256787,0.1803066241832198,0.022648538378384514
100330,0.38154376508484433,0.12610860626421955,0.02665731387090373
100331,0.10058522920846424,0.20520725290532613,0.02755346935685354
100332,0.34073684557834916,0.10271295769303737,0.02214908482013973
100333,0.17579993056720614,0.2909740690108817,0.03235601415897452
100334,0.2333860684708901,0.177776135474019,0.028206280608794366
100335,0.3073648332884718,0.1310854125142222,0.03362468562520745
100336,0.3484310582306568,0.11544308795945901,0.01814660379930708
100337,0.13129926191439747,0.27205515957900767,0.024705632961399857
100338,0.4025075548863274,0.2523519732382881,0.02457188977478201
100339,0.33659556014551123,0.2013224637961235,0.01609868542089567
10034,0.30731756514655884,0.13052962753877603,0.027002085411656135
100340,0.3385357673572376,0.29631624264063006,0.010695514779528782
100342,0.17995353964388697,0.1917959481088891,0.02289822939956529
100343,0.09559386322738363,0.26246877531321694,0.029115231826625988
100344,0.05415898361470944,0.19585645727413675,0.01270745560018603
100345,0.3342219104339856,0.024810219576284435,0.04014260630813215
100348,0.04852714106105795,0.32962409452520663,0.01072013146232427
100349,0.119373992362527,0.14757069843562853,0.025722375113906844
10035,0.3850425223128212,0.14254264500704616,0.03229195149254603
100350,0.060845023657342075,0.2870865989926551,0.020462864533266213
100351,0.4218782168025972,0.2745155707385496,0.052794588418945056
100352,0.12018525538542679,0.2345285382295255,0.02353930084221977
100353,0.22540544784547728,0.34189022343741776,0.023796684632886034
100354,0.4449516167956799,0.1049379672566762,0.04671204403144065
100355,0.14686017582739,0.04076105887954805,0.01021639009751747
100356,0.061747951413044545,0.2289967712643041,0.010813907650803402
100357,0.4290993091144199,0.12232029197296562,0.03600985800285497
100358,0.4058818611004023,0.035455249966190074,0.01294485306289881
100359,0.32421640942015245,0.2813559482725928,0.029932875725283477
10036,0.44116061352115404,0.05988833557431942,0.017836324832484738
100360,0.1460014811949564,0.36575294863146707,0.02774488854086573
100361,0.3637430463791628,0.2776597530378533,0.02545563177661454
100362,0.1440913938771427,0.30230682342710496,0.016361069932526635
100363,0.21477515784669626,0.2440264125049616,0.022523586611193337
100364,0.14847984447821577,0.22168503411293014,0.013275012664249663
100365,0.032821694533839214,0.45674344692616775,0.014157332430349844
100366,0.28847497335159983,0.2522806021615741,0.02751925143699246
100367,0.0486564899147705,0.2646656014031975,0.009766206158287105
100368,0.34293067333890875,0.10559713342401236,0.021390607786355858
100369,0.3389865181070985,0.03194558482719582,0.02540990727170316
10037,0.427581823199905,0.012402033418495967,0.01940366625909896
100370,0.25920912039687083,0.4257126502575844,0.02110475100171723
100371,0.30933353541755654,0.29199545098521357,0.022869080159957436
100372,0.2848828043193332,0.3223157706489589,0.01818233158341824
100373,0.147137145071752,0.2663567114134743,0.0458113504119308
100374,0.36669720347155255,0.13460270009643202,0.034205400192864034
100375,0.20932638926385336,0.1547876282992102,0.03827157463811155
100376,0.1478467993356837,0.228030943154337,0.023647329623262724
100377,0.2891636206565201,0.12385879573913092,0.03311148303843477
100378,0.3259578107526968,0.12175534894366268,0.05783705321739689
100379,0.06913808400420307,0.22700984941717126,0.015268845340845438
100380,0.42784487402593213,0.045992140429620104,0.0108087711415244
100381,0.08309302317107387,0.2774341652182468,0.01713835962352015
100382,0.3098716754392386,0.024836623590981884,0.032265649990924926
100383,0.29482645644750605,0.17291954808238644,0.04254504496962025
100384,0.04765189851246302,0.19689483422449675,0.015531401966185682
100385,0.23545419363278597,0.30398432361523453,0.02468830739377378
100386,0.11055935083084897,0.2519081058059993,0.02209906622001175
100387,0.11467760578383156,0.20258006028601863,0.013386215805815562
100388,0.3512762043412488,0.2226313652378229,0.020698551348995897
100389,0.3012678559258329,0.16603684146816577,0.02977386308498724
10039,0.18019970516732275,0.20797777277612242,0.03904818829940571
100390,0.20784468165657813,0.16470045561555968,0.05819868667835804
100391,0.35923627291284355,0.11040804965050825,0.01933483164601332
100392,0.3189746319805799,0.15383683817426977,0.014299138087421078
100393,0.2592276571415304,0.020026252791328452,0.02473119082031266
100395,0.3559017028564394,0.06231556612825554,0.03548915030975838
100396,0.07979704417200188,0.353647057222845,0.013794866525142297
100397,0.27089305889838405,0.12211351695278046,0.016829388811260032
100398,0.228896759958193,0.17680060387875973,0.030148647079317154
100399,0.09949061970293331,0.29217111500560233,0.014031660298215877
1004,0.24570012941449973,0.20301719796783643,0.018596613717028268
10040,0.2905572157840354,0.24257890673314408,0.01969643426455506
100400,0.40579220989003045,0.05996590817311166,0.030378283251221057
100401,0.2831670325158182,0.12015140969610562,0.04334163678114014
100402,0.35279669940535086,0.11912885349585299,0.018177993276104427
100403,0.4283040659004258,0.04947170196384011,0.027931613465802096
100404,0.2269743611348313,0.21216594371861577,0.0328915707551985
100405,0.16000512223896335,0.29891915308683015,0.014735700643276926
100406,0.29825272660285274,0.2989568708115867,0.018501922527066877
100407,0.13597076710357697,0.3682243305829717,0.023449970772724208
100409,0.1012484798019086,0.18153630397388,0.023953939367378465
10041,0.3333561647915091,0.29587272468920145,0.02339614678727349
100410,0.43796819706788,0.06865358395759609,0.03694563169263294
100411,0.3002436213511503,0.15933225381357374,0.03071379597076544
100412,0.15838074932594975,0.17290460981590255,0.012749962713758353
100413,0.078000620737311,0.25924859553303375,0.01777202153450948
100414,0.15649778601585831,0.47035467878841375,0.036577077540932965
100415,0.23321511839318945,0.16222968492652565,0.03703107954910055
100417,0.29217944829609127,0.12103497523127679,0.020613073955890456
100418,0.29522596643588794,0.1805109411703738,0.015987698676354682
100419,0.2540422365335777,0.15236932286867486,0.017448311396006416
10042,0.35443911365825487,0.05685381055541588,0.045692453053300594
100420,0.35042888067839645,0.15217532837448527,0.026876832537731966
100422,0.11245274564931554,0.17391243151564628,0.02970675618455793
100423,0.17618084202351272,0.4736508883398709,0.020481247408891467
100425,0.14048379582019888,0.270245255854366,0.028330556033596233
100426,0.3299491044512816,0.19217596539506804,0.017678606539094914
100427,0.4316588324415779,0.2249434239108356,0.0223078264984001
100428,0.09102101334254271,0.24187011443106574,0.021779592351780886
100429,0.06874277471973866,0.3414118595352488,0.025336472684463394
10043,0.3005737024442966,0.21599583752452572,0.03426619003416744
100430,0.40914523073664055,0.09280725998802926,0.047163542581584436
100431,0.09233949756819108,0.2426840291938812,0.021185499236065036
100432,0.22783350493011387,0.05431079445726413,0.01513513370492608
100433,0.29109973866197497,0.16872584641322963,0.03745967331370929
100434,0.06955972121219406,0.2977656507619786,0.028507836149058118
100435,0.11508036620163692,0.03518775243770126,0.019869873615728173
100436,0.07132305903370204,0.2305776610461397,0.02189225252906812
100437,0.33309733677341924,0.10615492610791818,0.028214013843073555
100438,0.16636260467187675,0.20005488742218586,0.017308094234476722
100439,0.2913878607603501,0.20294046154270234,0.02261253517703162
10044,0.07029553077926906,0.23289970479132988,0.014446159457951264
100440,0.3218127482785883,0.15743846494340724,0.02330713351066025
100441,0.2787927854840783,0.27882880486583056,0.02914577542525036
100442,0.33529733550547447,0.14707370519564114,0.024491543999439067
100443,0.16731840148183916,0.20194148371256648,0.023206508904623755
100444,0.24027038232089382,0.25073850899475963,0.035949830879209055
100445,0.34383379898466665,0.26321545445660344,0.022605715210116038
100446,0.2994457442322551,0.1654508359996773,0.018995569447066662
100447,0.30070296818437825,0.1687650884153225,0.01877910684024702
100448,0.14172907302430204,0.19123487770192282,0.014060437980358248
100449,0.292827209918784,0.15376182449892123,0.024964617046160206
10045,0.43133363651010204,0.11202540335605572,0.019139025596214575
100450,0.2795311133709036,0.1489058954735992,0.028089444912724446
100451,0.3583371758918154,0.01270546748210954,0.021766384477923475
100455,0.37037628525563104,0.08605841458981428,0.03240960527664276
100456,0.38715275964334467,0.09313951965469004,0.03326870556171122
100458,0.36366644009845417,0.09361837159246558,0.031280573835490884
100459,0.4366116775540635,0.01804846750056115,0.024461097313912845
10046,0.04831110852040694,0.2641043840429386,0.019152542566603002
100460,0.44893006960262877,0.11208584783273334,0.056067713139114364
100461,0.29535190209014117,0.10257163666070658,0.039224828904371414
100462,0.38101002374062265,0.11857491816175147,0.03756818686510997
100463,0.29497723389212843,0.19020263794158931,0.05383478545854796
100464,0.15824510795664323,0.21545102253386683,0.035459247230168425
